income,age,marital,race,sex
409111,50,1,1,1
120940,38,1,4,1
249346,39,1,1,1
13161,57,1,1,2
98065,43,7,1,1
107620,54,5,1,2
39000,19,7,1,2
46842,32,1,1,1
28007,30,7,1,1
23301,68,1,1,1
17000,27,7,2,2
30000,31,7,1,1
51300,48,5,2,1
30804,75,1,1,2
65100,27,1,1,1
99820,74,7,1,1
55300,39,1,1,1
40195,75,4,1,2
36322,67,1,1,1
13070,80,1,1,1
43510,25,7,1,1
53942,35,1,2,2
55288,31,7,1,2
25120,45,5,1,1
15201,84,4,1,2
14346,78,4,1,1
7868,82,4,1,2
22260,69,4,1,2
57766,61,7,1,1
15734,74,4,1,2
35500,23,1,1,1
13400,33,7,1,1
16096,21,7,1,1
34214,21,7,1,1
11872,22,7,1,2
18799,23,7,1,2
84212,54,1,1,1
32624,61,1,1,1
50285,43,7,1,1
23401,35,5,1,2
32910,47,1,1,1
66500,55,1,4,1
26057,31,6,1,2
50342,46,1,1,1
39060,76,1,1,1
13824,76,4,1,2
2877,65,5,2,1
107396,49,1,1,2
58000,36,1,1,1
55661,29,5,1,2
14175,40,1,1,1
70400,19,7,1,1
24546,60,4,1,2
42754,49,1,1,1
29515,48,7,1,1
69621,52,1,1,1
103876,38,1,1,2
92000,41,1,1,1
115520,33,1,1,1
25062,69,5,2,2
29976,86,3,1,1
9744,25,6,1,2
153000,30,1,1,1
27651,58,1,1,2
58303,38,5,1,2
38711,76,1,1,1
166172,60,1,1,2
37140,33,1,1,1
47072,33,1,1,1
140283,41,1,1,1
50108,47,1,1,1
61800,45,1,1,2
8934,81,4,1,2
44720,44,1,1,1
43448,71,4,1,1
30500,49,1,1,2
31270,60,7,1,1
33238,43,5,1,1
24959,49,5,1,2
43436,60,1,1,1
162666,72,1,1,1
37488,58,1,1,1
241339,44,1,1,2
45860,49,7,2,2
26437,28,1,1,2
15825,77,4,1,2
61280,40,1,2,2
99600,45,1,1,1
101956,46,1,1,1
107372,45,1,1,1
47000,31,1,4,2
26962,61,4,1,2
101015,43,5,1,1
83416,40,1,1,1
111437,29,1,1,2
56900,38,1,1,1
93373,37,1,1,1
21830,19,1,1,2
29000,25,5,1,2
66224,45,1,1,1
117200,56,5,1,1
61200,30,1,1,1
31359,30,1,1,2
63900,49,5,1,2
119140,34,1,1,1
207812,53,1,1,1
254739,37,1,1,2
26050,79,4,1,2
126214,62,5,1,1
13851,45,5,1,1
40100,62,5,1,1
57000,61,4,1,2
56856,64,1,1,1
12703,76,4,1,2
57406,28,7,2,2
378275,60,7,1,1
12000,59,5,1,1
32587,29,7,1,2
11751,69,4,1,2
10163,43,7,1,2
230339,43,5,1,1
21174,73,4,1,2
20832,47,7,1,1
57400,31,7,1,1
21900,25,7,1,2
66310,23,1,1,1
97000,48,1,1,1
134010,50,4,1,2
37015,31,7,1,1
63100,41,7,2,2
43000,36,1,1,1
46096,50,1,1,1
12687,79,4,1,2
32768,43,1,1,2
34939,88,4,1,2
128558,41,1,1,1
70000,47,5,2,2
38040,37,7,1,1
13532,86,4,1,1
21108,58,7,1,2
165601,51,1,1,1
130423,44,7,1,1
4370,40,7,2,2
10000,35,1,1,1
73883,31,7,4,1
20000,36,7,1,1
51036,58,4,1,2
106497,70,1,1,1
31200,26,7,1,1
150159,59,1,1,1
221376,36,1,1,1
22034,24,7,1,2
24762,60,5,1,1
271654,57,1,1,1
34692,68,1,1,1
58306,42,7,1,1
42143,37,7,1,2
19830,75,4,1,2
45000,26,1,1,2
50300,52,1,1,2
72010,56,5,2,2
83586,71,4,1,2
37974,75,1,1,1
13494,75,4,1,2
57015,45,4,1,2
101056,32,1,1,2
20066,67,1,1,1
65450,32,5,1,1
124750,31,1,1,2
32036,74,1,1,1
24350,25,7,4,1
70100,51,5,1,1
31116,54,1,1,1
9006,49,5,1,1
56615,45,3,1,2
22378,62,4,1,2
79106,57,1,1,1
122900,51,1,1,2
93103,60,1,1,2
147688,68,1,1,1
15810,85,4,1,1
23304,74,1,1,1
28150,64,1,1,1
17040,81,1,1,1
9840,80,7,1,1
16976,80,4,1,2
53225,49,5,1,1
90500,36,1,1,1
200200,35,1,4,1
242369,39,1,1,1
665,23,7,4,2
14000,40,1,1,1
118562,52,1,1,1
142470,53,1,1,1
39550,29,1,1,1
45310,47,1,1,1
20003,32,5,1,2
23381,71,5,1,2
63854,53,1,1,1
70040,25,1,1,2
64722,35,1,1,1
1500,54,1,1,1
46254,40,1,1,1
21967,73,5,1,2
29292,73,1,1,2
68173,45,1,1,1
37455,30,5,1,2
20000,42,1,1,1
67616,41,1,1,1
83050,36,1,1,1
75195,54,1,1,1
43150,43,7,1,2
31384,45,7,1,1
126810,55,1,1,2
38001,61,4,1,2
35368,88,1,1,1
62202,30,1,4,1
104100,30,1,1,2
30250,27,7,1,2
82000,39,1,1,2
49560,46,1,1,1
86020,56,1,1,2
39600,35,1,1,1
15045,48,5,1,1
39015,25,7,1,2
94866,58,1,1,1
30250,22,7,1,2
29392,21,7,1,2
37687,79,4,1,2
50565,49,7,1,2
10511,90,4,1,2
15142,45,5,1,2
36165,23,1,1,1
41160,38,1,1,2
14503,28,7,1,2
84187,88,4,1,2
94504,43,1,2,1
39245,48,5,1,1
48200,24,1,1,1
186037,60,1,1,2
24000,34,1,1,1
71700,34,1,1,2
48072,51,5,1,2
78300,48,1,1,2
29000,28,7,1,2
65050,42,1,1,2
45400,45,5,1,1
50700,29,7,1,1
64432,55,1,1,1
9000,35,6,4,2
40000,40,5,2,1
99360,29,1,1,1
64774,74,5,1,2
30116,68,4,1,2
15402,79,1,1,1
78600,32,1,1,2
40026,24,7,1,2
20233,51,7,1,2
26818,18,7,1,2
44003,55,4,1,2
133051,57,1,1,1
74492,37,1,1,1
66443,40,5,1,1
10320,24,1,1,2
73659,52,5,2,2
67008,70,1,1,1
102000,40,1,1,1
20020,21,7,1,1
6468,63,6,2,2
60780,54,1,1,1
89500,60,1,1,1
61040,49,7,2,2
3774,22,7,2,2
214,23,7,2,2
98127,48,1,1,1
99101,25,1,1,2
33000,40,1,2,2
58325,37,1,1,2
40276,47,6,2,2
13725,85,4,1,2
50200,38,5,1,2
127600,50,1,1,1
91500,45,1,1,1
67040,26,1,1,2
52060,36,6,1,2
47180,27,1,1,1
25764,67,1,1,2
43324,82,1,1,1
27157,28,7,2,2
15401,74,4,1,2
31202,22,7,1,1
17445,76,4,1,1
33212,71,1,1,2
17400,57,5,1,2
34400,79,4,1,2
91886,56,1,1,2
138038,59,1,1,1
24344,65,1,1,1
47535,33,1,1,1
18828,73,1,1,2
24000,51,5,1,1
16275,76,4,1,2
101262,43,1,1,2
83850,57,1,1,2
55060,32,1,1,2
79000,37,1,1,1
42610,40,1,1,2
116884,47,1,1,1
37992,82,1,1,1
97670,34,1,1,1
66652,53,1,1,1
105730,40,1,1,1
65400,44,1,1,2
116818,34,5,1,1
20405,48,1,1,2
37511,56,4,1,1
72337,33,1,1,1
63790,43,1,2,2
52940,41,1,1,1
48004,35,1,1,1
40194,67,1,1,1
54842,68,4,1,2
113303,52,1,1,1
15759,78,6,1,2
86100,45,1,1,1
96070,36,1,1,2
62710,44,1,1,1
105316,52,1,1,2
44506,27,7,2,2
18260,33,5,1,2
9414,80,4,1,2
102050,57,1,1,1
183590,64,1,1,1
26264,87,1,1,1
30458,71,1,1,1
106212,51,1,1,1
24546,42,7,1,1
18478,67,4,2,2
59015,36,1,2,1
50007,27,1,2,1
48006,35,1,1,1
40610,30,1,1,1
85258,53,1,1,1
39000,38,1,1,1
64210,72,1,1,1
71251,57,1,1,2
392739,49,1,1,1
105000,43,1,1,2
34389,42,7,1,2
81770,28,1,1,1
59733,60,1,1,1
123838,72,1,1,1
45262,28,7,1,2
43000,34,1,1,1
52911,50,1,1,1
67611,47,1,1,2
10649,68,4,1,2
47000,41,1,1,1
118424,39,1,1,1
98862,51,5,1,2
48013,50,5,1,1
82900,48,3,1,2
9125,75,4,1,1
10330,61,1,1,1
14376,49,7,2,1
79324,25,1,1,1
54704,50,1,1,1
43130,47,1,1,1
14088,33,7,1,2
5586,85,5,2,2
100247,46,7,1,2
72076,26,1,4,1
37166,83,4,1,1
14313,72,1,1,1
61500,31,1,1,2
41000,78,4,1,1
21902,70,1,1,2
259339,39,1,1,1
31800,28,1,1,1
6780,74,4,2,2
19240,41,7,2,2
7680,47,6,2,1
68046,44,1,1,1
32100,53,7,1,1
65519,42,1,1,2
25050,36,1,1,1
67132,28,5,1,1
48014,75,4,1,1
49207,83,1,1,1
25752,55,4,1,2
20480,36,1,1,1
23141,29,7,1,2
113165,46,1,1,1
72020,48,1,1,1
75742,33,7,1,2
89200,33,7,1,1
50550,23,7,4,1
112000,35,7,1,2
101508,45,1,1,2
27050,54,5,1,2
70497,43,7,4,1
78260,42,7,2,2
75292,51,1,1,1
50363,34,7,1,2
86165,31,7,1,1
12973,66,4,1,1
90255,50,5,1,1
46814,36,1,2,2
113649,50,1,4,1
29008,38,1,1,2
36900,50,5,1,1
24462,39,1,1,1
160440,57,1,1,2
100100,43,1,1,1
40000,57,1,1,1
139500,52,1,1,1
345412,57,5,1,1
50024,58,1,2,2
107933,49,1,1,1
16350,67,4,1,2
49196,44,1,1,1
45594,40,1,1,2
97403,47,1,1,2
139573,37,7,1,1
30815,62,1,1,2
15540,58,1,1,1
12752,62,5,1,2
16506,65,5,1,2
53800,47,7,1,1
59169,53,1,1,1
116857,33,1,1,2
109946,72,1,1,1
22920,49,5,4,2
47606,29,1,1,1
15031,39,1,1,1
34209,48,5,1,2
72000,49,1,1,1
66410,45,1,1,1
50432,31,5,1,1
7300,21,7,1,2
57289,38,1,1,1
20427,71,4,1,2
31200,32,7,1,1
259874,43,1,1,1
63000,54,1,1,1
59976,52,1,1,2
17200,48,1,1,1
65337,58,1,1,1
58620,51,5,1,1
75628,44,1,1,1
36845,50,5,1,2
41300,32,7,1,2
46110,24,7,1,1
12040,19,7,1,2
52032,22,7,1,2
41106,41,7,1,1
25150,46,5,1,1
60392,37,1,1,1
9824,79,4,1,2
72649,38,1,1,1
115162,39,7,1,1
42185,45,1,3,1
50697,55,7,1,1
20773,77,4,1,2
46175,46,1,1,1
66700,33,7,1,1
32538,39,7,1,1
280715,35,1,1,2
260113,35,7,1,1
99319,44,1,1,2
117300,30,1,1,2
137000,31,1,1,1
74893,42,1,1,2
98150,48,1,1,2
45684,51,7,1,2
35000,33,5,1,1
34030,61,4,1,2
101400,55,1,1,1
55080,42,1,1,1
170530,57,1,1,1
38891,48,7,1,2
39990,27,1,1,1
135962,42,2,2,2
50343,24,7,1,1
141038,64,1,1,1
37212,45,7,1,1
93370,62,1,1,1
54595,59,7,2,2
16661,50,5,2,2
119500,53,7,1,2
149000,39,1,1,2
129000,57,7,1,2
20812,26,6,1,2
250039,47,1,1,1
67000,42,1,1,1
84276,48,1,1,1
115725,41,1,1,1
105200,41,1,1,1
49347,46,1,1,2
81870,44,1,1,1
86000,55,1,1,2
47050,46,7,1,1
46503,52,1,1,2
44100,53,6,1,2
19281,66,5,1,1
61132,34,1,1,2
109032,39,7,1,1
57920,55,1,1,1
7212,30,5,1,2
21890,69,1,1,1
55369,40,1,1,2
10541,44,5,1,1
125987,57,1,1,1
105086,27,1,4,2
79348,63,1,1,1
86810,52,1,1,1
83683,45,1,1,1
170316,46,1,1,1
61200,37,1,2,1
43291,44,1,1,1
74383,33,1,1,1
81367,52,1,1,1
50495,36,1,1,1
21406,39,5,1,2
63032,33,1,1,1
16000,53,5,1,2
12033,57,4,1,2
28170,23,1,1,2
24563,40,6,1,1
95030,62,1,1,1
65000,28,1,1,1
36500,28,1,1,2
85698,42,1,1,1
71500,28,1,1,1
30963,68,4,1,2
137400,47,1,1,1
186096,57,1,1,1
25892,83,1,1,1
80776,50,1,1,1
15080,31,1,1,1
75162,57,1,1,1
367447,45,1,1,2
119125,51,1,1,1
19092,78,1,1,1
153161,58,1,1,1
5328,57,4,1,2
8298,88,4,1,2
11000,41,6,1,2
76200,49,1,1,1
56450,23,7,4,2
20231,68,7,2,1
41032,29,7,1,1
73358,48,5,1,2
76400,34,1,4,1
85900,47,1,1,1
77012,50,1,1,1
73000,33,1,1,1
33200,31,7,2,2
19700,36,5,2,2
19109,39,7,2,2
29900,47,1,1,1
54225,60,4,1,2
31785,27,1,1,2
145372,48,1,1,1
6789,52,7,1,2
79926,57,1,1,2
52500,40,1,1,1
62500,26,1,1,2
43600,51,1,1,1
34350,45,5,2,2
72000,42,1,1,1
71300,47,1,1,1
47236,39,1,1,1
348808,47,1,1,1
109777,62,5,1,2
91024,45,1,2,1
246000,41,1,1,1
93500,53,1,1,1
30650,42,1,1,2
51346,80,5,1,1
40220,43,7,1,2
11700,24,7,1,1
39050,33,7,1,1
150502,31,1,1,1
40000,33,7,1,2
60324,32,1,1,2
24200,35,7,1,2
238572,27,7,4,2
29350,28,7,1,2
23125,67,5,2,2
23711,53,5,2,1
35300,28,7,1,1
42453,25,7,1,1
50200,58,3,2,2
30056,34,7,2,2
28000,40,7,4,2
48202,48,7,1,2
17100,78,1,1,2
36000,25,1,4,1
97605,43,1,1,1
12000,63,6,1,2
42150,44,5,1,2
58204,41,5,1,1
66050,39,1,1,2
62408,46,1,1,1
59040,30,1,1,1
48000,33,7,1,1
31207,35,1,1,1
36640,40,1,2,2
40040,44,1,1,1
188760,47,1,1,2
67610,58,1,1,1
69500,37,1,1,1
96450,36,1,1,1
20000,50,5,1,1
22858,58,1,1,2
88136,61,1,1,1
52974,41,5,1,2
59739,43,1,1,1
28032,62,5,1,2
11351,79,4,1,2
100381,51,1,1,1
51412,67,1,1,1
53894,66,5,1,1
95400,31,5,1,1
145408,34,1,4,2
87030,51,5,1,1
144505,30,1,1,1
43600,30,7,2,1
26355,80,4,4,1
26700,48,7,1,1
12588,34,5,1,2
17900,21,7,1,2
70204,33,1,1,1
148000,54,1,1,2
45456,68,1,1,1
90531,46,5,1,1
35080,48,7,1,2
23500,41,7,1,1
38200,65,1,1,1
114863,54,1,1,1
75031,58,1,1,1
87345,48,1,1,1
155116,56,1,1,1
31002,24,1,1,1
117300,56,5,1,2
46000,44,1,1,1
58820,31,1,1,1
29500,37,5,1,1
65968,33,2,1,2
45244,64,1,1,1
41000,27,1,1,1
26206,53,5,1,2
22200,49,7,1,1
111915,42,4,1,2
58000,60,1,1,1
49000,49,5,1,1
28000,34,7,1,1
21298,73,7,1,2
40700,29,7,1,2
115100,58,1,1,1
30150,57,5,1,2
30489,32,7,1,2
12900,58,4,1,2
38100,20,7,1,1
80335,41,1,1,1
52144,28,7,1,1
32054,36,6,1,2
146500,34,7,1,1
108508,27,1,3,1
46340,30,1,1,2
62630,35,1,1,1
24435,29,1,3,1
47130,23,1,1,1
61600,48,5,1,1
29700,26,1,1,1
101391,31,1,1,1
113870,43,1,1,1
48710,39,1,1,1
10403,69,4,1,2
67000,35,1,2,2
24293,78,4,2,2
65024,44,7,2,1
91432,52,1,1,1
49759,64,5,1,2
43016,43,5,1,2
39614,44,1,4,2
49459,39,1,1,1
50288,33,7,1,2
40423,64,5,1,2
261037,45,1,1,2
36666,68,1,1,1
51102,70,1,2,1
55016,41,1,2,1
40100,49,1,4,1
167500,46,7,4,1
18438,47,6,1,2
195514,31,1,4,1
53280,49,1,3,1
75220,36,7,1,2
136000,58,3,1,1
129934,50,1,1,2
104300,54,5,1,2
143000,47,1,1,1
79804,76,1,1,2
27929,31,1,1,1
16769,67,1,2,2
30442,81,1,1,2
108929,30,7,2,2
53193,69,1,1,2
102487,60,1,1,1
103892,67,1,1,1
71714,38,1,1,2
182125,75,1,1,1
42296,47,7,2,2
59938,46,1,2,2
13890,46,7,2,1
37000,37,7,1,1
31040,36,7,1,1
53006,47,5,1,2
65051,42,7,1,2
32521,73,7,1,2
8476,85,7,1,2
230418,51,5,1,1
233008,65,1,1,1
23226,24,7,1,2
30400,55,4,1,1
25500,48,5,1,2
51010,36,2,1,2
42896,51,1,1,1
106642,53,1,1,2
28995,23,7,1,2
134262,44,1,1,1
34400,24,7,1,2
37231,70,1,1,1
91000,27,1,1,1
30908,45,5,1,2
6234,82,4,1,2
32100,41,5,1,2
112208,54,1,1,1
77434,34,1,1,1
66310,52,1,1,1
10887,58,4,2,2
142894,64,1,1,1
11546,78,4,1,2
106764,50,1,1,1
104788,19,7,1,1
68126,44,1,2,2
84021,43,5,1,1
85944,45,1,1,1
31140,33,7,1,1
50780,57,1,1,1
13054,75,4,1,2
101954,64,1,2,1
90000,34,1,1,1
69634,51,5,1,2
50032,29,5,1,2
97646,52,1,1,2
22956,66,5,1,1
57777,35,7,4,2
34094,51,7,1,2
55536,49,1,1,2
45349,40,1,1,1
52000,26,1,1,1
58084,56,1,1,1
30402,31,1,2,2
62991,47,5,2,2
30000,53,5,2,2
31007,78,4,1,2
73000,32,1,1,1
105612,89,4,1,1
50604,26,7,4,1
13442,40,5,1,2
27463,78,4,1,2
75345,45,1,1,2
146326,43,7,1,1
96650,59,1,1,1
52942,70,1,1,1
70100,26,1,1,1
119250,52,1,1,1
50288,28,3,4,2
105220,49,1,1,1
68000,52,5,1,1
85265,55,1,1,1
52467,41,1,1,1
4026,51,6,1,2
28442,70,5,1,1
23040,60,4,1,2
46850,51,1,2,1
34010,22,7,1,1
462500,55,1,1,1
102300,48,3,1,1
113208,52,5,1,2
101270,32,1,2,2
16247,55,5,1,2
14380,50,5,1,2
87300,39,1,1,1
96248,45,1,2,2
138744,48,7,1,1
100282,34,1,1,1
170000,46,1,1,1
18530,45,5,1,2
13250,26,7,1,2
67800,40,1,1,1
6576,42,5,2,2
135017,46,1,1,1
43000,44,1,1,1
122670,53,1,1,1
110050,58,1,1,1
35200,44,5,1,2
31197,45,1,1,1
39610,73,1,1,1
112050,40,1,1,1
59400,27,1,1,1
29060,27,1,2,1
138465,60,1,1,1
30660,30,7,1,1
124500,33,1,1,2
103162,36,1,1,1
9456,68,1,1,1
18264,55,4,1,2
208817,41,5,1,1
69040,39,1,1,1
104230,36,5,1,1
247196,26,1,1,1
99950,42,1,1,1
100798,46,1,1,2
42571,48,5,1,1
37000,31,1,1,1
30000,36,7,1,1
97416,52,1,1,1
95000,43,1,1,2
56452,43,6,2,1
74069,25,7,1,1
56710,34,1,1,2
5240,35,5,1,2
6320,47,5,1,1
121100,52,1,1,1
40046,58,1,1,1
13000,53,5,1,2
41530,22,1,1,2
340558,44,1,1,1
55225,44,7,1,1
23546,80,4,1,1
10303,73,4,1,2
154114,30,1,1,2
30728,78,4,3,2
30396,53,1,1,1
50630,41,5,1,1
118560,51,1,1,1
118020,37,1,1,1
74826,55,1,2,1
85523,53,5,1,1
234714,50,1,1,1
84109,42,6,1,2
64500,37,1,2,1
36800,54,5,1,2
128500,46,1,1,1
112000,32,1,1,1
65200,32,1,1,1
79486,35,1,1,2
24617,27,7,2,1
42480,40,1,4,2
46078,36,7,2,2
44346,38,5,1,2
30600,50,5,1,2
38682,42,1,1,1
64000,59,1,1,2
51288,32,1,1,2
93009,51,5,1,2
60760,33,7,1,1
53000,53,5,1,2
75213,77,1,4,1
135600,38,1,1,1
41329,60,5,1,2
49532,19,7,1,2
72204,49,1,1,1
67305,27,1,1,2
26060,53,5,1,2
112100,42,1,1,1
85500,47,1,1,1
34492,70,1,1,2
59442,57,1,1,1
71616,45,5,1,2
88544,47,5,1,2
20305,47,1,1,2
20173,36,5,1,1
112200,40,1,1,1
39141,51,5,1,1
25322,25,7,2,2
100254,56,1,1,1
38651,71,1,1,1
35457,32,1,1,2
81492,53,5,1,1
29600,44,1,1,1
107064,51,1,1,1
54000,61,1,2,1
200273,43,5,1,2
226437,43,1,1,1
146035,38,1,2,2
41464,73,4,1,2
48707,17,7,1,2
26600,44,6,1,1
52765,57,1,1,1
102700,36,1,1,2
53494,65,5,1,2
24343,27,1,1,1
95544,50,1,1,1
67376,39,1,1,1
67119,55,4,1,1
25670,83,4,1,1
94000,32,1,1,1
132647,49,5,1,2
86552,51,1,1,1
35800,31,7,1,2
6384,77,4,1,2
18680,33,7,2,2
26420,36,1,1,1
13000,42,5,2,2
34593,44,1,1,2
18114,58,1,1,2
56050,24,7,1,2
30200,29,1,1,1
21460,67,5,1,2
140278,61,1,1,2
216903,52,1,4,1
100612,49,5,1,1
55000,47,5,1,2
35066,35,1,1,1
66016,44,1,1,1
43801,54,7,1,1
229439,29,1,1,2
104433,52,1,1,1
268641,46,1,1,1
16548,63,4,1,1
155000,49,1,1,1
5790,23,7,1,2
298701,62,1,1,2
47009,32,1,1,2
60571,51,1,1,1
12646,81,4,1,2
10650,83,4,1,2
33448,32,5,1,1
128060,56,1,1,2
67440,50,1,1,1
30060,59,5,1,2
70220,35,1,1,1
107249,43,1,1,1
31105,57,5,1,2
76000,41,1,1,1
66450,33,1,1,1
280213,54,1,1,2
35083,64,7,2,2
107976,46,1,1,1
116700,43,1,4,1
88037,33,1,1,1
84825,35,5,1,1
86930,40,1,1,1
49900,22,7,4,2
76038,46,1,3,1
57011,43,1,1,1
11814,82,1,1,1
24080,30,1,1,1
100200,44,7,1,1
140300,42,1,1,2
69901,71,1,1,2
95320,48,1,1,1
30384,50,5,1,2
9379,78,7,1,2
60204,29,1,1,1
74200,31,1,1,1
68426,55,1,1,1
43350,19,7,1,1
30598,42,7,1,2
112901,45,6,3,2
63030,22,7,1,2
166400,56,1,1,1
45200,30,7,1,1
141830,37,1,2,1
57100,34,1,1,1
26500,24,1,1,1
32630,26,1,1,1
27801,25,1,1,1
98104,44,1,1,1
54760,49,5,1,1
43420,65,1,1,2
55496,50,1,1,2
50702,52,1,2,1
26500,26,7,1,2
150250,51,1,1,2
17508,52,5,1,2
59280,52,1,1,1
66120,28,1,1,2
63000,53,5,1,2
23225,76,4,1,1
13008,77,4,1,1
120462,42,1,1,1
45568,68,4,1,1
35359,21,7,1,1
64220,34,1,1,1
74504,41,1,2,2
96308,44,1,1,1
64500,62,4,1,2
12566,79,4,1,2
45774,67,4,1,2
47550,30,7,1,1
56500,58,7,1,2
110700,36,1,1,1
40000,27,7,1,1
5606,21,7,1,2
20080,28,1,1,2
12693,71,4,1,2
13000,19,7,1,1
103000,32,1,1,2
16500,42,1,1,1
84432,41,1,1,1
51005,38,1,1,1
59978,52,1,1,1
37874,85,1,1,1
59214,55,1,1,1
68523,40,1,1,1
76492,52,1,1,2
56080,49,1,1,1
25400,36,7,1,1
77555,54,1,1,1
99396,43,1,1,1
44960,52,5,2,2
55746,51,1,1,2
91600,56,1,1,1
13970,38,5,1,2
50978,18,3,1,1
44000,34,3,1,1
56046,67,5,1,2
24600,39,7,1,2
14010,29,7,1,2
144703,29,1,1,2
5639,59,4,1,2
48387,71,1,1,1
66124,43,1,1,1
112700,38,1,1,2
21000,62,1,1,1
34798,42,5,1,2
44382,43,7,1,1
102610,53,1,1,1
66994,54,1,1,2
66542,57,1,1,1
44388,43,1,1,1
93000,61,1,2,1
32314,65,1,2,1
114700,30,1,4,1
52711,42,1,1,1
86600,52,5,1,2
33500,25,7,1,1
43424,38,1,1,1
33873,53,5,1,2
32661,31,1,1,1
41804,76,4,1,2
66500,49,1,1,1
139847,46,1,1,1
112881,50,1,1,2
96512,40,5,1,1
77750,31,1,1,1
55446,55,5,1,1
79479,38,1,1,2
85104,59,1,1,1
91649,45,1,1,1
177105,51,1,1,1
60768,60,5,1,2
74884,41,1,1,1
26800,55,5,1,2
66819,47,5,1,2
92000,35,1,2,2
45300,35,1,1,2
47060,44,5,1,2
32580,39,5,2,2
80130,39,1,2,1
44000,23,7,2,1
35062,28,5,2,2
24828,64,1,2,2
20000,29,5,1,1
43562,34,1,1,1
108616,45,1,1,1
171214,40,1,1,1
44184,60,1,1,1
59272,74,1,1,1
10320,66,6,1,2
65000,29,1,1,2
56000,33,1,4,1
97125,57,1,1,1
82350,56,1,1,2
165697,47,1,1,1
26275,34,3,2,2
34090,36,1,1,2
90750,52,7,2,2
97613,35,1,1,2
96300,30,1,3,1
33676,54,1,1,1
81510,38,1,1,1
190800,41,1,4,1
67960,39,1,1,1
33800,43,1,1,1
73400,29,7,1,1
192750,49,1,1,1
96500,28,1,1,1
25050,23,1,1,1
5040,29,7,1,1
101825,67,1,1,1
82620,49,1,1,2
26084,29,7,2,2
19027,53,7,2,2
9610,77,1,2,2
66150,46,1,2,1
388395,57,1,1,1
162000,44,1,1,1
23284,69,7,2,1
28000,45,5,1,1
32612,25,7,2,1
17100,42,6,1,2
97425,50,5,2,2
75132,42,5,2,2
89230,42,1,1,2
39083,66,1,1,2
72995,29,1,1,1
14000,22,7,1,2
106150,76,5,1,2
75729,47,1,1,1
53236,36,1,1,1
228408,46,1,1,1
60100,34,1,1,1
34100,25,1,1,2
37208,62,7,1,1
52108,33,1,1,1
74181,50,1,1,2
87000,37,7,1,1
36014,55,5,1,2
13950,24,7,1,2
50000,27,1,1,2
8190,19,7,1,2
65438,62,1,1,2
10600,23,7,1,2
30700,25,7,1,1
81035,30,1,2,2
89950,54,1,1,1
138650,33,7,1,2
35407,62,5,1,2
75500,62,1,1,2
74030,37,1,1,2
53030,43,7,2,1
77071,42,5,1,1
85964,56,5,1,2
145200,27,1,1,2
36200,56,7,1,2
97010,46,1,1,2
31308,48,5,1,2
104710,60,1,1,1
249397,44,1,1,2
75000,28,1,1,2
72438,51,1,1,1
176200,40,1,1,1
93500,28,7,1,1
10626,76,4,1,2
98000,38,1,1,1
41370,65,1,1,1
113830,45,1,1,1
90504,60,1,1,1
18540,64,1,1,1
3064,62,5,1,2
19207,20,7,1,1
58000,44,5,1,1
62001,36,1,1,1
48509,53,5,1,1
54883,37,7,2,2
102253,55,1,1,1
54138,40,1,1,1
78400,32,1,1,1
22525,90,1,1,1
36105,44,7,1,1
91958,49,1,1,1
63400,40,5,1,1
46600,28,7,1,1
3492,26,7,1,2
48800,61,1,1,1
136144,38,1,1,2
33000,48,1,4,2
169720,36,1,1,2
95023,40,7,1,1
110370,32,1,4,1
7101,43,5,1,2
42400,30,7,1,2
18706,45,5,1,1
110398,51,1,1,2
56254,65,1,1,1
56700,46,1,1,1
42142,56,1,1,1
36860,21,7,1,2
98800,48,1,1,1
76008,29,1,1,1
48530,33,7,1,2
123907,46,1,1,1
73133,31,1,1,1
27681,43,1,1,2
29780,47,1,1,2
40488,62,1,1,1
51550,49,1,1,1
40881,37,5,1,2
32800,50,1,1,1
79686,50,1,1,1
34005,39,7,1,2
45186,32,7,1,1
72686,61,1,1,1
91974,40,1,1,1
85491,53,1,1,2
117250,32,1,1,1
50960,21,7,2,1
63400,39,1,1,1
56306,79,5,1,2
60000,22,7,1,1
13274,51,1,1,1
159900,55,1,1,2
60361,50,1,2,1
22280,64,4,1,2
85242,38,1,1,2
9800,32,5,1,2
26200,29,6,1,2
40565,62,1,1,1
10648,36,7,1,2
48072,41,5,1,2
60050,37,5,1,1
84526,51,1,1,2
182025,36,1,1,2
20106,22,7,4,2
168500,35,1,1,2
54980,44,7,1,1
130262,50,1,1,1
354035,43,1,1,1
25450,28,5,1,2
220224,46,1,1,1
99266,31,1,1,2
65470,41,1,1,1
58686,76,5,1,2
21226,32,7,1,2
16840,42,1,1,1
40150,47,7,1,1
31000,59,1,1,1
22000,39,5,1,2
67955,41,1,1,1
65062,60,1,1,2
84847,45,1,1,2
78599,43,1,3,1
59465,72,1,1,1
33066,29,1,1,2
27756,29,7,1,2
16501,77,1,1,1
35515,30,1,1,2
86846,52,1,1,1
41288,53,1,2,2
108300,55,1,1,1
23000,33,7,3,2
108623,42,1,1,1
90100,59,1,1,1
39020,56,1,1,1
24004,37,5,1,2
30970,63,4,2,2
92420,56,1,1,1
11001,49,1,1,1
73400,46,1,1,2
36410,34,1,1,1
99076,39,1,1,1
41324,44,1,1,1
63550,28,1,1,2
87749,38,1,2,1
